   8.1640147e-01   7.5985656e-01   5.2829843e-01   5.9000000e+01
  -1.0376663e+00  -2.5581717e+00   1.6650911e+00   6.0000000e+01
   5.9547264e-01  -3.8545136e-03   1.8741057e+00   6.1000000e+01
   1.9554959e+00  -2.0301702e+00   1.6167408e+00   6.2000000e+01
   5.0664513e-01  -2.7370942e+00   6.7578134e-01   6.3000000e+01
   2.0308221e+00  -3.9895815e+00   9.4958515e-01   6.4000000e+01
   3.5373682e+00   5.2165105e-01   1.1717724e+00   6.5000000e+01
   3.7546001e+00  -9.7695605e-01   5.8305841e-01   6.6000000e+01
   7.8679269e-01  -4.8941862e-01   1.4674204e+00   6.7000000e+01
   2.3207989e+00   4.2838266e+00   8.5806355e-01   6.8000000e+01
   1.4311544e+00   2.3929505e+00   6.9191376e-01   6.9000000e+01
   2.3869829e-01   5.0365180e-01   1.3625983e+00   7.0000000e+01
   3.7706097e-01   4.7279642e+00   6.1855203e-01   7.1000000e+01
   1.5244525e-01   2.2216671e+00  -1.8438096e-01   7.2000000e+01
   2.4193898e+00   2.3951519e+00   6.8153931e-01   7.3000000e+01
   2.7276299e-01   5.8315283e+00   1.1469162e+00   7.4000000e+01
  -2.4646899e+00   4.8043351e+00   5.6390666e-01   7.5000000e+01
   2.7170828e+00   6.7597865e+00   1.1431257e+00   7.6000000e+01
  -4.9279436e-01   5.1042857e+00  -9.2948985e-03   7.7000000e+01
  -1.3526726e+00  -7.1521903e-01   6.9888016e-01   7.8000000e+01
   8.2578498e-01   3.2074537e+00   1.6358977e+00   7.9000000e+01
   9.1966020e-01   2.5817006e+00   5.1540585e-01   8.0000000e+01
  -2.7382013e+00   4.7909426e+00   5.5051074e-01   8.1000000e+01
  -2.8069912e+00  -5.8361915e-01   5.8655642e-01   8.2000000e+01
  -2.7860428e+00  -1.7825663e-01   1.0460529e+00   8.3000000e+01
  -2.8829900e+00   2.7273267e+00   1.4692164e+00   8.4000000e+01
  -2.1156291e+00   2.6717031e+00   1.2557320e+00   8.5000000e+01
  -3.7526164e+00   3.0892254e+00   1.6958783e+00   8.6000000e+01
  -1.8421298e+00   1.7574199e+00   1.6458798e+00   8.7000000e+01
  -2.4445656e+00   1.8841818e+00   1.8357085e+00   8.8000000e+01
  -1.6380491e+00   3.1530121e+00   2.1389274e+00   8.9000000e+01
  -3.7887261e+00   2.8428560e+00   3.2454400e-01   9.0000000e+01
  -1.7872982e+00   3.9383294e+00   1.1995170e+00   9.1000000e+01
  -1.5262003e+00   3.7764637e+00   1.9945665e+00   9.2000000e+01
  -1.8000300e+00   3.2802347e+00   1.9566196e+00   9.3000000e+01
  -2.5546537e+00   2.9785997e+00   1.0421750e+00   9.4000000e+01
  -1.0449360e-01   1.1856786e+00   1.8321213e+00   9.5000000e+01
  -2.3430143e+00   2.2626311e+00   8.7213965e-01   9.6000000e+01
  -3.5079810e+00   2.5752365e+00   4.3431293e-01   9.7000000e+01
  -3.7190179e+00   2.4722001e+00  -2.5979588e-01   9.8000000e+01
  -2.2030116e+00   2.6113694e+00   1.4142336e+00   9.9000000e+01
  -1.7724891e+00  -1.3134194e-01   1.1702514e+00   1.0000000e+02
  -8.5743871e-01   3.9344100e-01   1.6711358e+00   1.0100000e+02
   1.2921109e+00  -2.1304256e+00   4.2064381e+00   1.0200000e+02
  -1.7695407e+00  -8.1690797e-01   3.0210608e+00   1.0300000e+02
  -4.6196686e-01  -5.7584769e-01   3.0335717e+00   1.0400000e+02
  -2.2634762e+00   8.5493988e-01   1.0911803e+00   1.0500000e+02
  -3.1514600e+00  -1.1247797e+00   1.2982356e+00   1.0600000e+02
  -6.0272339e+00   2.0423530e+00  -6.3789281e-01   1.0700000e+02
  -5.2545403e+00   3.8464523e+00   3.2301827e-01   1.0800000e+02
  -5.6976524e+00   2.5729746e+00  -5.0209473e-01   1.0900000e+02
  -5.7820802e+00   1.6985630e+00  -4.5581156e-01   1.1000000e+02
  -6.5979763e+00   2.6613983e+00  -2.0546123e+00   1.1100000e+02
  -9.8220497e+00   3.1617030e+00  -1.6318424e+00   1.1200000e+02
  -7.7600794e+00   1.1126458e+00  -5.6781293e-01   1.1300000e+02
  -8.6553090e+00   2.3458653e+00  -1.4627711e+00   1.1400000e+02
  -5.5313977e+00   2.1981141e+00  -1.7724897e-01   1.1500000e+02
  -6.4506496e+00   3.0806943e+00  -1.3433723e+00   1.1600000e+02
  -4.4851059e+00   2.8837548e+00   8.9172003e-01   1.1700000e+02
  -2.7793550e+00   4.9723459e-01   1.4450406e+00   1.1800000e+02
  -1.3332233e+00   7.0091371e-01   3.3809648e+00   1.1900000e+02
  -2.5268158e+00   1.0189748e-01   2.1414071e+00   1.2000000e+02
  -1.2399423e+00   1.7514834e+00   4.3746292e+00   1.2100000e+02
  -1.8273210e+00   1.8400633e+00   2.7089516e+00   1.2200000e+02
   2.1211110e-01  -1.0904300e-01   3.0311874e+00   1.2300000e+02
   3.2038955e+00   1.8597228e-01   4.2918012e+00   1.2400000e+02
   4.0930281e-01   9.4352048e-02   2.0493238e+00   1.2500000e+02
   1.4093411e+00   9.7545546e-01   3.4765401e+00   1.2600000e+02
  -1.2843911e+00   1.2790334e+00   3.2284761e+00   1.2700000e+02
  -8.3681198e-01   1.1154896e+00   4.1027169e+00   1.2800000e+02
  -3.1540516e-01  -3.6524225e-01   2.9840722e+00   1.2900000e+02
  -1.1583113e+00  -1.9028292e+00   2.4892780e+00   1.3000000e+02
  -1.0434181e+00   6.9134708e-01   2.8995577e+00   1.3100000e+02
   4.2053138e-01   2.8112710e-01   3.5835350e+00   1.3200000e+02
   2.1972698e+00  -3.0515984e+00   2.9755236e+00   1.3300000e+02
   2.7492913e+00  -1.7484078e+00   4.5897477e+00   1.3400000e+02
   3.1654081e+00  -2.6201434e+00   3.8647833e+00   1.3500000e+02
   1.3072635e+00   3.8003177e-01   4.0165452e+00   1.3600000e+02
   2.1272911e+00  -1.1066281e+00   3.1140203e+00   1.3700000e+02
   8.6284096e-01  -2.2407255e+00   1.0954866e+00   1.3800000e+02
   1.9964667e+00  -1.2480469e+00   1.9811532e+00   1.3900000e+02
   2.5710348e+00  -1.8642413e+00   2.0522696e+00   1.4000000e+02
   2.2792086e+00   7.7558639e-01   1.5834788e+00   1.4100000e+02
   1.4795906e+00   1.2941716e+00   2.0828141e+00   1.4200000e+02
   1.9475935e+00   4.7826406e-02   1.9562953e+00   1.4300000e+02
  -8.2568518e-02   1.0213405e-01   1.1429102e+00   1.4400000e+02
  -9.5523811e-01   9.4062338e-01  -2.6052990e-01   1.4500000e+02
  -2.5991784e+00   2.4537370e+00   1.1449621e+00   1.4600000e+02
  -2.5366595e-01   5.4490234e-01   4.6405399e-01   1.4700000e+02
   1.6644744e-02  -5.0735866e-01   6.5102876e-01   1.4800000e+02
   1.8836943e+00  -2.6271515e+00   1.1331643e+00   1.4900000e+02
  -6.8210541e-01  -6.5725538e-01  -6.4954499e-02   1.5000000e+02
   7.5461542e-01  -8.9370874e-01   9.0308776e-01   1.5100000e+02
  -7.4786401e-01  -2.2685610e+00  -9.6206291e-01   1.5200000e+02
   1.4364448e+00  -8.6663720e-01   7.7061783e-01   1.5300000e+02
   4.1271334e-01  -1.4864693e+00  -1.2291740e+00   1.5400000e+02
   2.1410747e+00  -1.5537405e+00  -2.2471872e-01   1.5500000e+02
   1.9741960e+00  -1.4392929e+00  -5.3634347e-01   1.5600000e+02
   5.1379978e-02  -2.0550145e+00  -1.2932382e+00   1.5700000e+02
   9.1403740e-01  -1.0542135e+00  -1.0386684e+00   1.5800000e+02
   5.8446563e-01   1.7208784e-02  -6.9031804e-01   1.5900000e+02
  -3.0844789e+00  -7.6233095e-01  -3.4124248e+00   1.6000000e+02
  -3.4362257e+00   7.8809574e-01  -2.5996594e+00   1.6100000e+02
  -3.0165557e+00  -8.8670217e-01  -2.9482559e+00   1.6200000e+02
  -1.0719334e+00  -2.2002644e-01  -1.2790117e+00   1.6300000e+02
  -4.0562763e-01  -2.7612042e+00  -2.2270243e+00   1.6400000e+02
  -3.2501020e+00  -1.1832165e+00  -1.7746145e+00   1.6500000e+02
  -1.2971078e+00  -8.7278192e-01  -2.3449694e+00   1.6600000e+02
  -1.9989401e+00  -6.2843062e-01  -2.1661281e+00   1.6700000e+02
  -7.9735777e-01  -1.5178380e+00  -5.5194185e-01   1.6800000e+02
  -1.9128285e+00  -9.6356306e-01   1.7071369e-02   1.6900000e+02
  -4.4387590e+00   4.0508256e-01  -5.2974628e-01   1.7000000e+02
  -1.0600507e+00  -6.8260073e-01   7.1528671e-01   1.7100000e+02
  -1.6231940e+00   8.8733985e-01   1.7159019e+00   1.7200000e+02
  -1.7817487e+00  -2.5064449e+00   8.3830560e-01   1.7300000e+02
  -4.5361797e+00  -1.0443591e+00   3.8242893e-01   1.7400000e+02
  -2.9944180e+00  -2.8806704e+00   1.4595079e-01   1.7500000e+02
  -2.7614337e+00  -1.7831995e+00   4.8788238e-01   1.7600000e+02
  -2.4974322e+00  -9.6717454e-01   1.4606601e-01   1.7700000e+02
  -3.7838791e+00   5.8942497e-01   4.2415798e-01   1.7800000e+02
  -3.4869435e+00   8.1110302e-01   3.6332511e-01   1.7900000e+02
  -5.8035349e-01   5.4559504e-01   1.2575988e+00   1.8000000e+02
  -1.7288059e+00  -1.0954190e+00   1.3223606e+00   1.8100000e+02
  -1.6559556e+00   4.3071207e-01   1.7112250e+00   1.8200000e+02
  -8.7469345e-01   2.0541036e-01   1.5014772e+00   1.8300000e+02
  -1.2754759e+00  -9.4384171e-01   1.8785958e+00   1.8400000e+02
  -2.9913180e+00  -7.9659499e-01  -4.3221938e-01   1.8500000e+02
  -8.2270861e-01  -1.8383164e+00   6.6079128e-01   1.8600000e+02
  -2.2224165e+00   1.4361677e+00   3.1986763e-01   1.8700000e+02
  -3.7053984e+00  -2.0546266e+00  -1.6725753e-01   1.8800000e+02
  -1.9674719e+00   1.7565822e+00   2.2259248e+00   1.8900000e+02
  -2.8945642e+00   6.2279085e+00   2.6189351e-01   1.9000000e+02
  -2.3476068e+00   2.5419225e+00  -4.8866166e-01   1.9100000e+02
  -2.3128728e+00   1.9217289e+00  -8.7501477e-01   1.9200000e+02
  -3.7139041e+00   2.6608573e+00  -6.0171643e-01   1.9300000e+02
  -2.6628121e+00   2.3236166e+00   5.8421098e-01   1.9400000e+02
  -4.2403108e+00   4.0055252e+00   9.5099707e-02   1.9500000e+02
  -2.8940254e+00   3.2861223e+00   6.8756690e-01   1.9600000e+02
  -3.5608994e+00   1.0685423e+00   1.7771210e-01   1.9700000e+02
  -2.7759932e+00  -2.3113287e-01   4.6798648e-01   1.9800000e+02
  -2.0537177e+00  -1.1239778e+00   1.5154120e+00   1.9900000e+02
  -1.9698795e+00   1.5602362e-01   1.1553283e+00   2.0000000e+02
  -2.5034051e+00   1.1188455e-01   1.6774916e+00   2.0100000e+02
  -4.9667386e+00   1.2485293e+00   2.0625462e-01   2.0200000e+02
  -6.4998288e+00   2.0408395e+00   2.9401126e-01   2.0300000e+02
  -5.5042255e+00   2.3098359e+00   6.1908213e-01   2.0400000e+02
  -5.5107837e+00   1.7826430e+00   7.5729182e-02   2.0500000e+02
  -4.7627139e+00   7.5131565e-01   6.7891836e-01   2.0600000e+02
  -3.5514620e+00   2.0810056e+00   1.6532948e+00   2.0700000e+02
  -3.1822839e+00   1.1044663e+00   1.2832364e+00   2.0800000e+02
  -2.7767347e+00  -2.0015928e-01   2.6459570e+00   2.0900000e+02
  -7.4037745e-01  -3.8028019e-01   2.5217180e+00   2.1000000e+02
  -2.5487887e-01  -2.7483802e+00  -4.4854486e-02   2.1100000e+02
  -2.8758269e+00  -5.7261917e-01   3.1824488e-01   2.1200000e+02
  -4.1233054e+00   3.1557695e-01  -1.6935828e+00   2.1300000e+02
  -1.7952887e+00  -7.0960178e-01  -2.3338137e-01   2.1400000e+02
  -6.2952532e-01  -1.0040557e+00   3.1735821e-01   2.1500000e+02
  -1.8037041e+00   2.7605139e+00   2.6117097e-01   2.1600000e+02
  -7.2427247e-01  -1.2616718e-01  -1.2541824e-01   2.1700000e+02
   2.6719682e+00   7.7828003e-01   9.5604192e-01   2.1800000e+02
   7.6169315e-01  -3.5531717e-01   8.8517712e-01   2.1900000e+02
  -2.7160824e+00   5.8397154e-01  -4.5583071e-01   2.2000000e+02
  -1.3541861e+00   5.9820654e-01   9.5890536e-01   2.2100000e+02
  -1.0362593e-01  -9.2294296e-01   1.6465544e+00   2.2200000e+02
   1.0572151e+00  -1.2566590e-01   1.5767462e+00   2.2300000e+02
  -2.5007865e-01  -1.4895095e+00   3.0229954e-01   2.2400000e+02
  -7.0946558e-01   3.3440504e-02   1.0081365e+00   2.2500000e+02
   4.6570516e-01   1.7510317e+00   2.0219599e+00   2.2600000e+02
  -5.0744486e-01  -4.1588197e-01   1.1770517e+00   2.2700000e+02
  -6.9470354e-01  -6.0309007e-01   3.5287486e-01   2.2800000e+02
  -1.1186680e+00   1.3093156e+00   9.1636322e-01   2.2900000e+02
  -3.3051883e+00   5.1332117e-01   2.5235326e-02   2.3000000e+02
  -1.0961307e+00   3.0756349e-02   1.2217776e+00   2.3100000e+02
  -5.8885356e-01  -1.5882646e+00   7.9570026e-01   2.3200000e+02
  -5.6182660e-01  -1.9795112e-01   5.8367582e-01   2.3300000e+02
   1.6295895e+00  -1.0750135e+00   1.9893672e+00   2.3400000e+02
   2.8059906e-01   1.1932282e+00   2.2709297e+00   2.3500000e+02
  -4.0053285e-01  -4.6304313e-01   1.0672126e+00   2.3600000e+02
  -8.8513386e-01  -6.6050030e-01   8.8741362e-01   2.3700000e+02
  -4.8506490e-02  -1.7534609e-01   1.1083065e+00   2.3800000e+02
   2.1093155e+00   4.8881600e-01   1.9380850e+00   2.3900000e+02
   5.5301159e-01  -3.7376889e-02   1.2044782e+00   2.4000000e+02
  -2.9302834e+00  -1.1049621e+00  -7.0676293e-01   2.4100000e+02
  -3.1317675e+00   1.5665455e+00  -7.3593937e-01   2.4200000e+02
  -2.3239357e+00  -8.8776017e-01   4.5156640e-01   2.4300000e+02
  -1.9929144e+00  -2.2063454e+00   1.3122812e+00   2.4400000e+02
  -3.1177282e-01  -3.4683004e+00   1.4857679e+00   2.4500000e+02
  -1.5262671e+00   1.3065975e+00   2.1847304e+00   2.4600000e+02
  -4.8911507e-01  -3.1525140e-01   1.5427645e-01   2.4700000e+02
  -3.4657794e-01   4.1403802e-01   1.4592385e+00   2.4800000e+02
   4.2411139e-01  -8.7668222e-01   1.6281977e+00   2.4900000e+02
  -5.7295292e-01  -3.3637061e-02   2.3783804e+00   2.5000000e+02
   1.1836328e+00  -2.0441165e+00   1.3339455e+00   2.5100000e+02
  -1.3688396e-01  -1.4668439e-01   1.2976063e+00   2.5200000e+02
  -1.5586861e-01   6.9105899e-01   2.0074466e+00   2.5300000e+02
   1.1050949e+00  -2.3219562e+00   2.4749961e+00   2.5400000e+02
  -2.4546344e-02  -3.3209808e-01   1.8598876e+00   2.5500000e+02
  -1.0422446e+00   7.9255902e-01   1.6099740e+00   2.5600000e+02
  -7.9069865e-01   2.8185925e-01   1.3569344e+00   2.5700000e+02
   2.6477824e+00  -1.0621781e+00   4.0559199e+00   2.5800000e+02
   1.9653092e-01  -1.9468812e+00   2.5063833e+00   2.5900000e+02
  -1.7498325e+00  -6.1767917e-01   9.0085743e-02   2.6000000e+02
  -5.2601177e+00  -7.5649313e-01   5.6544777e-01   2.6100000e+02
  -3.1776612e+00   8.7831882e-02   1.8046068e+00   2.6200000e+02
  -3.6191441e+00   1.0398867e+00   1.7470476e+00   2.6300000e+02
  -3.4376011e+00   9.9336492e-01   9.4595485e-01   2.6400000e+02
  -4.6886843e+00   8.9418890e-01   1.2632798e+00   2.6500000e+02
  -3.6192302e+00   1.6010101e+00   2.1740939e+00   2.6600000e+02
  -3.9885092e+00   2.2506799e-01   1.4394288e+00   2.6700000e+02
  -1.7260735e+00   1.3200931e+00   1.5053999e+00   2.6800000e+02
   7.5499751e-01   9.9867252e-01   1.4415859e+00   2.6900000e+02
   1.6797770e+00  -1.2953209e+00   2.3738091e-01   2.7000000e+02
   3.1393283e+00  -2.0476011e+00   4.4287743e-01   2.7100000e+02
   1.9247382e+00  -1.1483987e+00   2.0605241e+00   2.7200000e+02
   1.0516301e+00   1.6606969e+00   3.0143729e+00   2.7300000e+02
  -1.4247690e+00   1.1359098e+00   2.1707038e+00   2.7400000e+02
  -4.6450982e+00   2.9458835e+00   1.1787267e-01   2.7500000e+02
  -4.2079938e+00   3.5113310e+00   8.8967248e-01   2.7600000e+02
  -4.9218083e+00   2.2058664e+00   1.5662993e-01   2.7700000e+02
  -5.2387567e+00   1.9709674e+00   2.0573777e-01   2.7800000e+02
  -7.2092676e+00   9.3241034e-01  -1.5844458e+00   2.7900000e+02
  -3.6240584e+00   2.0217726e+00   3.9039328e-01   2.8000000e+02
  -3.5479112e+00   1.8947818e+00  -7.0106117e-01   2.8100000e+02
  -5.7391829e+00   2.1411425e+00  -1.2905628e+00   2.8200000e+02
  -4.8138370e+00  -2.1512466e+00  -9.8281059e-01   2.8300000e+02
  -5.1307950e+00  -2.0589250e+00  -1.7796640e+00   2.8400000e+02
  -4.9099445e+00  -1.4349581e+00  -1.0102954e+00   2.8500000e+02
  -4.5740695e+00  -3.3677153e-01  -1.4112556e+00   2.8600000e+02
  -6.0506330e+00  -7.1350073e-01  -2.2657107e+00   2.8700000e+02
  -1.5997790e+00  -1.2237335e+00   5.0823209e-02   2.8800000e+02
  -1.8363747e+00  -3.9452601e+00   9.8001396e-01   2.8900000e+02
  -2.8480368e+00  -3.1795375e+00   5.8766663e-01   2.9000000e+02
  -1.1328120e+00  -2.5558352e+00   1.3707290e+00   2.9100000e+02
  -5.4987726e-01  -6.0332440e-01   7.7235504e-01   2.9200000e+02
   8.2013943e-01  -1.0239886e+00   9.4726922e-01   2.9300000e+02
  -1.5538908e+00   2.9138917e-01   7.8430735e-01   2.9400000e+02
  -7.9286257e-01  -2.8783231e-03   1.6639561e-01   2.9500000e+02
   8.7722731e-01  -1.1182169e+00   1.1684846e+00   2.9600000e+02
  -5.6830408e-01   9.3947558e-02   5.2685338e-01   2.9700000e+02
  -1.1251433e+00   2.7134030e-01   3.8993793e-01   2.9800000e+02
   8.6284218e-01   1.1574931e-01   1.0688057e+00   2.9900000e+02
   1.1387200e+00  -1.3784718e+00   1.1293125e+00   3.0000000e+02
   4.1722251e-01   5.1163792e-01   8.3599544e-01   3.0100000e+02
   1.7917034e-01  -2.0817617e+00   1.1905266e+00   3.0200000e+02
  -1.1371101e+00   8.4849119e-01   4.2131433e-01   3.0300000e+02
  -2.9923671e+00   4.3412986e-01  -1.0814080e-01   3.0400000e+02
  -2.3676949e+00  -7.3769209e-01  -5.5643198e-01   3.0500000e+02
  -2.1530201e+00   1.2685126e+00   2.9239926e-01   3.0600000e+02
  -2.4814846e+00   5.7513482e-02  -2.7924244e-01   3.0700000e+02
  -2.3890374e+00   2.7408751e+00  -1.8814949e-01   3.0800000e+02
   1.3656474e+00   5.6041613e-01   1.5196397e+00   3.0900000e+02
   5.4031541e-02  -1.0365691e-01   1.5625915e+00   3.1000000e+02
  -2.4152430e+00   1.0614405e+00   5.9606330e-01   3.1100000e+02
  -3.2016258e+00   8.6994442e-02   1.8845171e-01   3.1200000e+02
  -2.1390520e+00   2.3626615e+00   6.3688174e-01   3.1300000e+02
  -2.6865434e+00   2.7548287e+00   1.2006951e+00   3.1400000e+02
  -5.4413002e+00   2.7640610e+00  -7.9032479e-02   3.1500000e+02
  -4.1489959e+00   3.5000133e-01   9.6103268e-01   3.1600000e+02
  -3.9635308e+00   8.3943245e-01  -2.2166599e-01   3.1700000e+02
  -3.3207919e+00   6.3134499e-01   1.2071393e-01   3.1800000e+02
  -3.8411131e+00   9.1910867e-01   8.9515138e-01   3.1900000e+02
  -4.2447736e+00  -3.9442153e-01  -2.9672662e-01   3.2000000e+02
  -3.8769049e+00   6.7142719e-01   2.1706497e-02   3.2100000e+02
  -6.9293801e+00   1.1388398e+00  -1.2237406e+00   3.2200000e+02
  -4.1902352e+00  -7.1585490e-01   1.0688758e+00   3.2300000e+02
  -3.1890938e+00  -9.7160181e-01  -3.5310263e-01   3.2400000e+02
  -9.9217434e-01  -3.0558339e+00   1.2720821e+00   3.2500000e+02
  -2.8737432e+00  -5.1837017e-01   1.9434168e+00   3.2600000e+02
  -2.0033662e+00  -1.9533380e+00   1.6858068e+00   3.2700000e+02
  -4.5645270e+00   3.0657935e+00   1.2320561e+00   3.2800000e+02
  -6.9395533e+00   3.0562816e+00  -1.3673927e+00   3.2900000e+02
  -7.5544906e+00   3.7776354e+00  -6.9849378e-01   3.3000000e+02
  -3.4231044e+00  -1.0503824e-01   1.9052947e+00   3.3100000e+02
  -4.4971289e-01  -3.0947093e+00   1.5960180e+00   3.3200000e+02
  -9.2452626e-01  -2.6326401e+00   1.8113596e+00   3.3300000e+02
  -4.4252904e-01  -2.7240764e+00   2.3323135e+00   3.3400000e+02
  -1.2037606e+00  -4.0000823e+00   1.6237301e-01   3.3500000e+02
  -1.8400436e+00  -3.5647306e+00   1.3198967e+00   3.3600000e+02
  -4.3305624e+00  -2.9571600e+00   1.1985561e-02   3.3700000e+02
  -4.9392146e+00  -2.6482679e+00  -3.5750890e-01   3.3800000e+02
  -5.5923476e+00  -1.5616856e+00  -1.2016717e+00   3.3900000e+02
  -6.1229118e+00  -2.7946970e+00  -1.8918422e+00   3.4000000e+02
  -7.0660687e+00  -4.4550709e+00  -3.6873628e+00   3.4100000e+02
  -6.8748301e+00  -2.1488175e+00  -9.9749471e-01   3.4200000e+02
  -6.6871118e+00  -4.0964100e+00  -8.6473627e-01   3.4300000e+02
  -6.1696378e+00  -3.4587176e+00  -2.5382771e+00   3.4400000e+02
  -6.2444322e+00  -3.8680668e+00  -2.9657663e+00   3.4500000e+02
  -8.1367106e+00  -3.7129987e+00  -2.4817525e+00   3.4600000e+02
  -4.9998738e+00  -2.4959835e+00  -9.3588927e-01   3.4700000e+02
  -5.2948041e+00  -3.1218884e+00   4.3040707e-03   3.4800000e+02
  -5.5489067e+00  -3.1652438e+00  -9.0334410e-01   3.4900000e+02
  -6.2648894e+00  -2.6879180e+00  -2.2672843e+00   3.5000000e+02
  -6.8372932e+00  -3.3688747e+00  -1.9293355e+00   3.5100000e+02
  -5.0689085e+00  -3.8132198e-01   6.8427823e-01   3.5200000e+02
  -4.4135779e+00  -1.4435612e-01   2.2653773e+00   3.5300000e+02
  -3.7138924e+00   1.6364768e+00   3.9261936e+00   3.5400000e+02
  -2.3027325e+00   9.7140325e-01   3.6871328e+00   3.5500000e+02
  -4.9595706e+00   3.4180729e+00   2.0624959e+00   3.5600000e+02
  -3.4551932e+00   1.5408383e+00   3.0314650e+00   3.5700000e+02
  -3.3513633e+00   1.1656427e+00   2.4990789e+00   3.5800000e+02
  -2.1955560e+00  -3.8098630e-01   2.5732008e+00   3.5900000e+02
  -1.4653435e+00  -8.2042009e-01   3.5696619e+00   3.6000000e+02
  -1.6296627e+00  -9.5130787e-01   3.0025659e+00   3.6100000e+02
  -2.5890894e+00  -1.5163446e+00   2.1352149e+00   3.6200000e+02
  -1.2125701e+00  -8.7283929e-01   2.8033434e+00   3.6300000e+02
  -3.8644701e+00  -2.4561051e+00   2.0083911e+00   3.6400000e+02
  -2.5266351e+00   5.2336950e-02   3.5820575e+00   3.6500000e+02
